default_name,version,is_default,rt_id_array,displayed_version_name
Arthur Fleck,{Joker},t,{14823},"Joker, 2019"
Doomsday,"{`"DC Animated Film Universe`"}",f,{14824},DC Animated Movie Universe
Doomsday,{DCA(F|M)U},f,{14824},DC Animated Movie Universe
Doomsday,"{`"DC Animated Movies?`"}",f,{14824},DC Animated Movie Universe
Giran,"{`"Dragon ?Ball`"}",f,{14825},Dragon Ball
Giran,{DB(Z|S)?},f,{14825},Dragon Ball
Thriller,"{`"Sting of Death`"}",f,{14802},The Sting of Death
Giran,"{`"Monster Beast`"}",f,{14825},Dragon Ball
Giran,{Tien},f,{14825},Dragon Ball
Giran,{Goku},f,{14825},Dragon Ball
Namu,"{`"Dragon ?Ball`"}",f,{14826},Dragon Ball
Namu,{DB(Z|S)?},f,{14826},Dragon Ball
Namu,{Goku},f,{14826},Dragon Ball
Nam,"{`"Dragon ?Ball`"}",f,{14826},Dragon Ball
Nam,{DB(Z|S)?},f,{14826},Dragon Ball
Nam,{Goku},f,{14826},Dragon Ball
Cooler's Armored Squadron,"{`"Dragon ?Ball`"}",t,{14827},Dragon Ball
Cooler's Armored Squadron,{DB(Z|S)?},t,{14827},Dragon Ball
Salza,"{`"Dragon ?Ball`"}",t,{14827},Dragon Ball
Salza,{DB(Z|S)?},t,{14827},Dragon Ball
Dore,"{`"Dragon ?Ball`"}",f,{14827},Dragon Ball
Dore,{DB(Z|S)?},f,{14827},Dragon Ball
Dore,{Cooler},f,{14827},Dragon Ball
Neiz,"{`"Dragon ?Ball`"}",t,{14827},Dragon Ball
Neiz,{DB(Z|S)?},t,{14827},Dragon Ball
Neiz,{Cooler},t,{14827},Dragon Ball
Zarbon,"{`"Dragon ?Ball`"}",t,{14828},Dragon Ball
Zarbon,{DB(Z|S)?},t,{14828},Dragon Ball
Dodoria,"{`"Dragon ?Ball`"}",t,{14829},Dragon Ball
Dodoria,{DB(Z|S)?},t,{14829},Dragon Ball
Naidan Mönkhbat,{Kengan(verse)?},t,{14830},Kengan Asura
Captain Rex,"{`"Star ?Wars`"}",t,{14831},Star Wars
Captain Rex,{SWars},t,{14831},Star Wars
Rex,"{`"Star ?Wars`"}",f,{14831},Star Wars
Rex,{SWars},f,{14831},Star Wars
Phil of the Future,{default},t,{14832},""
Loz,"{`"Advent Children`"}",f,{14833},Final Fantasy
Loz,"{`"Loz ?\\(Final Fantasy`"}",f,{14833},Final Fantasy
Old Man Henderson,"{`"Character Scramble`"}",f,{14834},Character Scramble
Isshin,"{`"sword saint`"}",f,{14835},Sekiro
Isshin,{Sekiro},f,{14835},Sekiro
Isshin Ashina,{Sekiro},t,{14835},Sekiro
Specter Knight,"{`"Shovel Knight`"}",t,{14836},Shovel Knight
Pikmin,{default},t,{14837},""
Captain Olimar,{Pikmin},t,{14838},Pikmin
Ian,{Onward},f,{14839},Onward
Ian Lightfoot,{Onward},t,{14839},Onward
SCP-547-D,"{`"SCP Foundation`"}",t,{14840},""
SCP-10101-J,"{`"SCP Foundation`"}",t,{14841},""
Jiraiya,{mythology},f,{14842},Folklore
Jiraiya,{Japanese},f,{14842},Folklore
Jiraiya,"{`"folk ?(lore|tale)`"}",f,{14842},Folklore
Chernabog,"{`"Bald Mountain`"}",f,{14843},Disney
Chernabog,{Disney},f,{14843},Disney
Chernabog,{1940},f,{14843},Disney
Chernabog,{Fantasia},f,{14843},Disney
Chernabog,"{`"Kingdom Hearts`"}",f,{14843},Disney
Chernabog,{KH},f,{14843},Disney
Chernabog,{Mouse},f,{14843},Disney
Edward,{Twilight},f,{14844},Twilight
Edward Cullen,{Twilight},t,{14844},Twilight
Hokaze Junko,"{`"To ?aru`"}",t,{14845},Toaru Majutsu no Index
Hokaze Junko,{Index(verse)?},t,{14845},Toaru Majutsu no Index
Hokaze Junko,{TAMNI},t,{14845},Toaru Majutsu no Index
Hokaze Junko,{Raildex},t,{14845},Toaru Majutsu no Index
Frenda Seivelun,"{`"To ?aru`"}",t,{14846},Toaru Majutsu no Index
Frenda Seivelun,{Index(verse)?},t,{14846},Toaru Majutsu no Index
Frenda Seivelun,{TAMNI},t,{14846},Toaru Majutsu no Index
Frenda Seivelun,{Raildex},t,{14846},Toaru Majutsu no Index
Frenda,"{`"To ?aru`"}",t,{14846},Toaru Majutsu no Index
Frenda,{Index(verse)?},t,{14846},Toaru Majutsu no Index
Frenda,{TAMNI},t,{14846},Toaru Majutsu no Index
Frenda,{Raildex},t,{14846},Toaru Majutsu no Index
Alatreon,"{`"Monster Hunter`"}",t,{14847},Monster Hunter
Zinogre,"{`"Monster Hunter`"}",t,{14848},Monster Hunter
Valstrax,"{`"Monster Hunter`"}",t,{14849},Monster Hunter
Gore Magala,"{`"Monster Hunter`"}",t,{14850},Monster Hunter
Shagaru Magala,"{`"Monster Hunter`"}",t,{14850},Monster Hunter
Rajang,"{`"Monster Hunter`"}",t,{14851},Monster Hunter
Lyra,{6009},f,{14852},6009
Horus,"{`"Gods of Egypt`"}",f,{14853},Gods of Egypt
Sportsmaster,"{`"Young Justice`"}",f,{14854},Young Justice
Lupin III,{default},t,"{14856,14785,14857,14858}",""
Ishikawa Goemon,"{`"Woman Called Fujiko Mine`"}",f,{14859},The Woman Called Fujiko Mine
Ishikawa Goemon,"{`"Blood Spray`"}",f,{14859},The Woman Called Fujiko Mine
Yajirobe,"{`"Dragon ?Ball`"}",t,{14860},Dragon Ball
Yajirobe,{DB(Z|S)?},t,{14860},Dragon Ball
Kingdok,{Bone},t,{14861},Bone
Roque Ja,{Bone},t,{14862},Bone
Andros Stark,"{`"Armored Adventures`"}",f,{14863},Armored Adventures
Jungle Hunter,{Predator},t,{14864},Predator
City Hunter,{Predator},f,{14865},Predator
Brawler,"{`"Akudama Drive`"}",f,{14866},Akudama Drive
Execution Division Master,"{`"Akudama Drive`"}",t,{14867},Akudama Drive
Dewey Cox,"{`"Walk Hard`"}",t,{14868},Walk Hard
Joker,{1989},f,{14869},"Batman, 1989"
Joker,{Burton},f,{14869},"Batman, 1989"
Lorne Malvo,{Fargo},t,{14870},Fargo
Casca,{Ber(s|z)erk},t,{14871},Berserk
Behemoth,"{`"Monster(-| )?verse`"}",f,{14872},MonsterVerse
Lucas,"{`"Earth(-| )?bound`"}",f,{14873},EarthBound
Lucas,"{`"Mother 3`"}",f,{14873},EarthBound
Mor'du,{Brave},t,{14874},Brave
Fergus,{Brave},f,{14875},Brave
Fergus,"{`"Bear King`"}",f,{14875},Brave
Fergus,"{Stoick?,Vast}",f,{14875},Brave
Fergus the Bear King,{Brave},t,{14875},Brave
Sin-Eater,{Marvel},f,{14876},616
Sin-Eater,{616},f,{14876},616
Captain Tardigrade,{default},t,{14877},""
Jason Grace,"{`"Heroes of Olympus`"}",t,{14878},Heroes of Olympus
Jason Grace,"{`"Riordan(-| )?(verse)?`"}",t,{14878},Heroes of Olympus
Jason,"{`"Heroes of Olympus`"}",f,{14878},Heroes of Olympus
Jason,"{`"Riordan(-| )?(verse)?`"}",f,{14878},Heroes of Olympus
Jason,{Percy},f,{14878},Heroes of Olympus
Yamper,{Pok(e|é)m(o|a)n},t,{14879},Pokémon
Dialga,{Pok(e|é)mon},t,"{4206,5361}",Pokémon
Machamp,{Pok(e|é)m(o|a)n},t,"{4278,5362}",Pokémon
Xurkitree,{Pok(e|é)m(o|a)n},t,"{4300,5366}",Pokémon
Celesteela,{Pok(e|é)m(o|a)n},t,"{4300,5366}",Pokémon
Jiren,"{`"Dragon ?Ball`"}",t,"{3298,14880}",Dragon Ball
Jiren,{DB(Z|S)?},t,"{3298,14880}",Dragon Ball
Jean Grey,{Fox(verse)?},f,{14882},FOX
Jean Grey,"{`"X-?Men Cinematic Universe`"}",f,{14882},FOX
Jean Grey,{XCU},f,{14882},FOX
E-102 Gamma,{Sonic},t,{13513},Sonic the Hedgehog
The Mask,"{`"Stanley Ipkiss`"}",f,{2788},Dark Horse Comics
Overwatch Universe,{default},t,{5319},""
Overwatch,{Verse},f,{5319},""
Pharah,{Overwatch},t,{5319},Overwatch
Sombra,{Overwatch},t,{5319},Overwatch
Sombra,{OW},t,{5319},Overwatch
Mei,{Overwatch},f,{5319},Overwatch
Mei,{OW},f,{5319},Overwatch
Orisa,{Overwatch},t,{5319},Overwatch
Orisa,{OW},t,{5319},Overwatch
Roadhog,{Overwatch},t,{5319},Overwatch
Roadhog,{OW},t,{5319},Overwatch
Zarya,{Overwatch},t,{5319},Overwatch
Zarya,{OW},t,{5319},Overwatch
Lúcio,{Overwatch},t,{5319},Overwatch
Lúcio,{OW},t,{5319},Overwatch
Mercy,{Overwatch},f,{5319},Overwatch
Mercy,{OW},f,{5319},Overwatch
Symmetra,{Overwatch},t,{5319},Overwatch
Symmetra,{OW},t,{5319},Overwatch
Zenyatta,{Overwatch},t,{5319},Overwatch
Zenyatta,{OW},t,{5319},Overwatch
Junkrat,{Overwatch},t,{5324},Overwatch
Junkrat,{OW},t,{5324},Overwatch
McCree,{Overwatch},t,{5325},Overwatch
McCree,{OW},t,{5325},Overwatch
Torbjörn,{Overwatch},t,{5329},Overwatch
Torbjörn,{OW},t,{5329},Overwatch
Dimentio,"{`"Paper Mario`"}",t,{5333},Paper Mario
Mimi,"{`"Paper Mario`"}",f,{5334},Paper Mario
O'Chunks,"{`"Paper Mario`"}",t,{5335},Paper Mario
Aigis,{Persona},f,{5336},Persona
Aigis,{P3},f,{5336},Persona
Aigis,{P4AU?},f,{5336},Persona
Aigis,{PQ2?},f,{5336},Persona
Aigis,{Orgia},f,{5336},Persona
Aigis,"{`"S\\.?E\\.?E\\.?S`"}",f,{5336},Persona
Akihiko,{Persona},f,{5337},Persona
Akihiko,{P3},f,{5337},Persona
Akihiko,{P4AU?},f,{5337},Persona
Akihiko,{PQ2?},f,{5337},Persona
Akihiko,{Caesar},f,{5337},Persona
Akihiko,"{`"S\\.?E\\.?E\\.?S`"}",f,{5337},Persona
Akihiko Sanada,{Persona},t,{5337},Persona
Junpei,{Persona},f,{5338},Persona
Junpei,{P3},f,{5338},Persona
Junpei,{P4AU?},f,{5338},Persona
Junpei,{PQ2?},f,{5338},Persona
Junpei Iori,{Persona},t,{5338},Persona
Ken,{Koromaru},f,{5339},Persona
Ken Amada,{Persona},t,{5339},Persona
Koromaru,{Persona},t,{5340},Persona
Makoto,"{`"\\(Persona\\)`"}",f,"{5341,5356}",Persona
Makoto,"{`"Persona 3`"}",f,{5341},Persona 3
Makoto,{P3},f,{5341},Persona 3
Makoto,"{`"Persona 5`"}",f,{5356},Persona 5
Makoto,{P5},f,{5356},Persona 5
Makoto,{Johanna},f,{5356},Persona 5
Makoto Yuki,{Persona},t,{5341},Persona
Makoto Nijima,{Persona},t,{5356},Persona
Mitsuru,{Persona},f,{5342},Persona
Mitsuru,{P3},f,{5342},Persona
Mitsuru,{P4AU?},f,{5342},Persona
Mitsuru,{PQ2?},f,{5342},Persona
Mitsuru,{Weiss},f,{5342},Persona
Mitsuru,"{`"S\\.?E\\.?E\\.?S`"}",f,{5342},Persona
Mitsuru Kirijo,{Persona},t,{5342},Persona
Shinji,{Persona},f,{5343},Persona
Shinji,{P3},f,{5343},Persona
Shinji,{P4AU?},f,{5343},Persona
Shinji,{PQ2?},f,{5343},Persona
Shinji,"{`"S\\.?E\\.?E\\.?S`"}",f,{5343},Persona
Shinjiro,{Persona},f,{5343},Persona
Shinjiro,{P3},f,{5343},Persona
Shinjiro,{P4AU?},f,{5343},Persona
Shinjiro,{PQ2?},f,{5343},Persona
Shinjiro,"{`"S\\.?E\\.?E\\.?S`"}",f,{5343},Persona
Shinjiro Aragaki,{Persona},t,{5343},Persona
Yukari,{Persona},f,{5344},Persona
Yukari,{P3},f,{5344},Persona
Yukari,{P4AU?},f,{5344},Persona
Yukari,{PQ2?},f,{5344},Persona
Yukari Takeba,{Persona},t,{5344},Persona
Chie Satonaka,{Persona},t,{5345},Persona
Kanji,{Persona},f,{5346},Persona
Kanji,{P4},f,{5346},Persona
Kanji,{P4AU?},f,{5346},Persona
Kanji,{PQ2?},f,{5346},Persona
Kanji,"{`"Investigation Team`"}",f,{5346},Persona
Kanji Tatsumi,{Persona},t,{5346},Persona
Naoto,{Persona},f,{5347},Persona
Naoto,{P4},f,{5347},Persona
Naoto,{P4AU?},f,{5347},Persona
Naoto,{PQ2?},f,{5347},Persona
Naoto,"{`"Investigation Team`"}",f,{5347},Persona
Naoto Shirogane,{Persona},t,{5347},Persona
Teddie,{Persona},t,{5348},Persona
Teddie,{P4},t,{5348},Persona
Teddie,{P4AU?},t,{5348},Persona
Teddie,{PQ2?},t,{5348},Persona
Teddie,"{`"Investigation Team`"}",t,{5348},Persona
Adachi,{Persona},t,{5349},Persona
Adachi,{P4},t,{5349},Persona
Adachi,{P4AU?},t,{5349},Persona
Adachi,{PQ2?},t,{5349},Persona
Adachi,"{`"Investigation Team`"}",t,{5349},Persona
Yosuke,{Persona},f,{5350},Persona
Yosuke,{P4},f,{5350},Persona
Yosuke,{P4AU?},f,{5350},Persona
Yosuke,{PQ2?},f,{5350},Persona
Yosuke,"{`"Investigation Team`"}",f,{5350},Persona
Yosuke Hanamura,{Persona},t,{5350},Persona
Yukiko,{Persona},f,{5351},Persona
Yukiko,{P4},f,{5351},Persona
Yukiko,{P4AU?},f,{5351},Persona
Yukiko,{PQ2?},f,{5351},Persona
Yukiko,"{`"Investigation Team`"}",f,{5351},Persona
Yukiko,{Chie},f,{5351},Persona
Yukiko Amagi,{Persona},t,{5351},Persona
Yu,{Persona},f,{5352},Persona
Yu,{P4},f,{5352},Persona
Yu,{P4AU?},f,{5352},Persona
Yu,{PQ2?},f,{5352},Persona
Yu,"{`"Investigation Team`"}",f,{5352},Persona
Yu Narukami,{Persona},t,{5352},Persona
Ann,{Persona},f,{5353},Persona
Ann,{P5},f,{5353},Persona
Ann,{PQ2?},f,{5353},Persona
Ann,"{`"Phantom Thie(f|ves)`"}",f,{5353},Persona
Ann,{Panther},f,{5353},Persona
Ann,{Carmen},f,{5353},Persona
Ann Takamaki,{Persona},t,{5353},Persona
Akechi,{Persona},t,{5354},Persona
Akechi,{P5},t,{5354},Persona
Akechi,{PQ2?},t,{5354},Persona
Akechi,"{`"Phantom Thie(f|ves)`"}",t,{5354},Persona
Akechi,"{`"Robin Hood`"}",t,{5354},Persona
Ren,{Persona},f,{5355},Persona
Ren,{P5},f,{5355},Persona
Ren,{PQ2?},f,{5355},Persona
Ren,"{`"Phantom Thie(f|ves)`"}",f,{5355},Persona
Ren,{Ars(è|e)ne},f,{5355},Persona
Joker,{Persona},f,{5355},Persona
Joker,{P5},f,{5355},Persona
Joker,{PQ2?},f,{5355},Persona
Joker,"{`"Phantom Thie(f|ves)`"}",f,{5355},Persona
Joker,{Ars(è|e)ne},f,{5355},Persona
Ren Amamiya,{Persona},t,{5355},Persona
Morgana,"{`"Persona ?5?`"}",f,{5357},Persona
Morgana,{P5},f,{5357},Persona
Morgana,{PQ2?},f,{5357},Persona
Morgana,"{`"Phantom Thie(f|ves)`"}",f,{5357},Persona
Morgana,{Zorro},f,{5357},Persona
Morgana,{Mona},f,{5357},Persona
Ryuji,{Persona},f,{5358},Persona
Ryuji,{P5},f,{5358},Persona
Ryuji,{PQ2?},f,{5358},Persona
Ryuji,"{`"Phantom Thie(f|ves)`"}",f,{5358},Persona
Ryuji,{Skull},f,{5358},Persona
Ryuji,{Captain},f,{5358},Persona
Ryuji Sakamoto,{Persona},t,{5358},Persona
Labrys,{Persona},f,{5360},Persona
Labrys,{P4AU?},f,{5360},Persona
Dr. Zomboss,"{Plants,Zombies}",t,{5670},Plants vs. Zombies
Dr. Zomboss,{PvZ},t,{5670},Plants vs. Zombies
Dr. Zomboss,"{`"Garden Warfare`"}",t,{5670},Plants vs. Zombies
Plants vs. Zombies,{PvZ},t,"{5671,5672}",""
Plants vs. Zombies,"{`"Garden Warfare`"}",t,"{5671,5672}",""
Crazy Dave,"{Plants,Zombies}",t,{5671},Plants vs. Zombies
Crazy Dave,{PvZ},t,{5671},Plants vs. Zombies
Crazy Dave,"{`"Garden Warfare`"}",t,{5671},Plants vs. Zombies
Peashooter,"{Plants,Zombies}",f,{5671},Plants vs. Zombies
Peashooter,{PvZ},f,{5671},Plants vs. Zombies
Peashooter,"{`"Garden Warfare`"}",f,{5671},Plants vs. Zombies
Sunflower,"{Plants,Zombies}",f,{5671},Plants vs. Zombies
Sunflower,{PvZ},f,{5671},Plants vs. Zombies
Sunflower,"{`"Garden Warfare`"}",f,{5671},Plants vs. Zombies
Chomper,"{Plants,Zombies}",f,{5671},Plants vs. Zombies
Chomper,{PvZ},f,{5671},Plants vs. Zombies
Chomper,"{`"Garden Warfare`"}",f,{5671},Plants vs. Zombies
Cactus,"{Plants,Zombies}",f,{5671},Plants vs. Zombies
Cactus,{PvZ},f,{5671},Plants vs. Zombies
Cactus,"{`"Garden Warfare`"}",f,{5671},Plants vs. Zombies
Citron,"{Plants,Zombies}",f,{5671},Plants vs. Zombies
Citron,{PvZ},f,{5671},Plants vs. Zombies
Citron,"{`"Garden Warfare`"}",f,{5671},Plants vs. Zombies
Rose,"{Plants,Zombies}",f,{5671},Plants vs. Zombies
Rose,{PvZ},f,{5671},Plants vs. Zombies
Rose,"{`"Garden Warfare`"}",f,{5671},Plants vs. Zombies
Z-Mech,"{Plants,Zombies}",t,{5672},Plants vs. Zombies
Z-Mech,{PvZ},t,{5672},Plants vs. Zombies
Z-Mech,"{`"Garden Warfare`"}",t,{5672},Plants vs. Zombies
Captain Deadbeard,"{Plants,Zombies}",t,{5672},Plants vs. Zombies
Captain Deadbeard,{PvZ},t,{5672},Plants vs. Zombies
Captain Deadbeard,"{`"Garden Warfare`"}",t,{5672},Plants vs. Zombies
Hover Goat-3000,"{Plants,Zombies}",t,{5672},Plants vs. Zombies
Hover Goat-3000,{PvZ},t,{5672},Plants vs. Zombies
Hover Goat-3000,"{`"Garden Warfare`"}",t,{5672},Plants vs. Zombies
Magikarp,"{`"Magikarp Jump`"}",f,{5363},Pokémon: Magikarp Jump
Rayquaza,"{`"Mystery Dungeon`"}",f,{5365},Pokémon Mystery Dungeon
Shadow Mewtwo,{Pokk(é|e)n},t,{5674},Pokkén Tournament
Albert Wesker,"{`"Resident Evil`"}",t,{5367},Resident Evil
Albert Wesker,"{`"RE\\d`"}",t,{5367},Resident Evil
Barry,"{`"Resident Evil`"}",f,{5368},Resident Evil
Barry,"{`"RE ?\\d`"}",f,{5368},Resident Evil
Barry Burton,"{`"Resident Evil`"}",t,{5368},Resident Evil
Barry Burton,"{`"RE ?\\d`"}",t,{5368},Resident Evil
Jack Baker,"{`"Resident Evil`"}",t,{5369},Resident Evil
Jack Baker,"{`"RE ?\\d`"}",t,{5369},Resident Evil
Krauser,"{`"Resident Evil`"}",f,{5370},Resident Evil
Ultraman Universe,{default},t,{341},""
Ultraman,"{`"Ultra(man)? (series|franchise)`"}",t,{364},""
Ultraman,"{`"Ultraman ?\\(Ultraman`"}",t,{364},""
Ultraman,{DC},f,{},DC
Ultraman,"{`"Earth(-| )(3|Three)`"}",f,{},DC
Ultraman Leo,"{`"Ultra(man)? (series|franchise)`"}",t,{367},""
Ultraman Zero,"{`"Ultra(man)? (series|franchise)`"}",t,{370},""
Ultraman Belial,"{`"Ultra(man)? (series|franchise)`"}",t,{365},""
Ultraman Geed,"{`"Ultra(man)? (series|franchise)`"}",t,{366},""
Ultraman Orb,"{`"Ultra(man)? (series|franchise)`"}",t,{368},""
Ultraman Orb Dark Noir Black Schwarz,"{`"Ultra(man)? (series|franchise)`"}",t,{369},""
Alien Mefilas,{Ultraman},t,{344},Ultraman
Alien Empera,{Ultraman},t,{343},Ultraman
Jugglus Juggler,{Ultraman},t,{356},Ultraman
Kei Fukuide,{Ultraman},t,{357},Ultraman
Belial Fusion Beasts,{Ultraman},t,{357},Ultraman
Alien Temperor,{Ultraman},t,{345},Ultraman
Gomora,{Ultraman},t,{361},Ultraman
The One,{Ultraman},f,{359},Ultraman
The One,"{`"Ultra(man)? (series|franchise)`"}",f,{359},Ultraman
The One,{Matrix},f,{278},The Matrix
Gatanozoa,{Ultraman},t,{353},Ultraman
Greeza,{Ultraman},t,{354},Ultraman
Gargorgon,{Ultraman},t,{352},Ultraman
Horoboros,{Ultraman},t,{355},Ultraman
Zetton,{Ultraman},t,{372},Ultraman
Bemstar,{Ultraman},t,{346},Ultraman
Birdon,{Ultraman},t,{347},Ultraman
Galberos,{Ultraman},t,{351},Ultraman
Tyrant,"{`"Tyrant ?\\(Ultraman`"}",f,{363},Ultraman
Tyrant,"{`"Tyrant ?\\(Ultra(man)? (series|franchise)`"}",f,{363},Ultraman
Black King,{Ultraman},f,{348},Ultraman
Black King,"{`"Ultra(man)? (series|franchise)`"}",f,{348},Ultraman
Telesdon,{Ultraman},t,{362},Ultraman
Red King,{Ultraman},f,{360},Ultraman
Red King,"{`"Ultra(man)? (series|franchise)`"}",f,{360},Ultraman
Verokron,{Ultraman},t,{371},Ultraman
Doragory,{Ultraman},t,{349},Ultraman
Galactron,{Ultraman},t,{350},Ultraman
King Joe,{Ultraman},t,{358},Ultraman
Kaworu Nagisa,{Eva(ngelion)?},t,{13477},Neon Genesis Evangelion
Kaworu Nagisa,{NGE},t,{13477},Neon Genesis Evangelion
Ramiel,{Eva(ngelion)?},f,{3979},Neon Genesis Evangelion
Ramiel,{NGE},f,{3979},Neon Genesis Evangelion
Evangelion Unit 00,{Eva(ngelion)?},t,{3980},Neon Genesis Evangelion
Evangelion Unit 00,{NGE},t,{3980},Neon Genesis Evangelion
Rei Ayanami,{Eva(ngelion)?},t,{3980},Neon Genesis Evangelion
Rei Ayanami,{NGE},t,{3980},Neon Genesis Evangelion
Rei,{Eva(ngelion)?},f,{3980},Neon Genesis Evangelion
Rei,{NGE},f,{3980},Neon Genesis Evangelion
Sachiel,{Eva(ngelion)?},t,{3981},Neon Genesis Evangelion
Sachiel,{NGE},t,{3981},Neon Genesis Evangelion
Shamshel,{Eva(ngelion)?},f,{3982},Neon Genesis Evangelion
Shamshel,{NGE},f,{3982},Neon Genesis Evangelion
Evangelion Unit 01,{Eva(ngelion)?},t,{3983},Neon Genesis Evangelion
Evangelion Unit 01,{NGE},t,{3983},Neon Genesis Evangelion
Shinji Ikari,{Eva(ngelion)?},t,{3983},Neon Genesis Evangelion
Shinji Ikari,{NGE},t,{3983},Neon Genesis Evangelion
Shinji,{Eva(ngelion)?},f,{3983},Neon Genesis Evangelion
Shinji,{NGE},f,{3983},Neon Genesis Evangelion
Zeruel,{Eva(ngelion)?},t,"{3984,3985}",Neon Genesis Evangelion
Zeruel,{NGE},t,"{3984,3985}",Neon Genesis Evangelion
Ninja Slayer,"{`"Ninja Slayer From Animation`"}",t,{3986},Ninja Slayer From Animation
Yamoto Koki,"{`"Ninja Slayer From Animation`"}",t,{3988},Ninja Slayer From Animation
Dr. Aris,{Noblesse},t,{3989},Noblesse
Frankenstein,{Noblesse},f,{3990},Noblesse
Raizel,{Noblesse},t,{3991},Noblesse
Raizel Knights,{Noblesse},t,{3992},Noblesse
Tao,{Noblesse},f,{3992},Noblesse
Takeo,{Noblesse},f,{3992},Noblesse
Regis,{Noblesse},f,{3992},Noblesse
Regis K. Landegre,{Noblesse},t,{3992},Noblesse
M-21,{Noblesse},f,{3992},Noblesse
Seira J. Loyard,{Noblesse},t,{3992},Noblesse
Rajak Kertia,{Noblesse},t,{3993},Noblesse
Big Mom,"{`"One Piece`"}",t,{4061},One Piece
Charlotte Cracker,"{`"One Piece`"}",t,{4064},One Piece
Katakuri,"{`"One Piece`"}",t,{4065},One Piece
Blueno,"{`"One Piece`"}",t,{3997},One Piece
Fukuro,"{`"One Piece`"}",f,{3998},One Piece
Fukuro,"{`"CP ?9`"}",f,{3998},One Piece
Fukuro,"{`"Cipher Pol( Number)? 9`"}",f,{3998},One Piece
Jabra,"{`"One Piece`"}",f,{3999},One Piece
Jabra,"{`"CP ?9`"}",f,{3999},One Piece
Jabra,"{`"Cipher Pol( Number)? 9`"}",f,{3999},One Piece
Kaku,"{`"One Piece`"}",f,{4000},One Piece
Kaku,"{`"CP ?9`"}",f,{4000},One Piece
Kaku,"{`"Cipher Pol( Number)? 9`"}",f,{4000},One Piece
Kalifa,"{`"One Piece`"}",f,{4001},One Piece
Kalifa,"{`"CP ?9`"}",f,{4001},One Piece
Kalifa,"{`"Cipher Pol( Number)? 9`"}",f,{4001},One Piece
Kumadori,"{`"One Piece`"}",t,{4002},One Piece
Kumadori,"{`"CP ?9`"}",t,{4002},One Piece
Kumadori,"{`"Cipher Pol( Number)? 9`"}",t,{4002},One Piece
Rob Lucci,"{`"One Piece`"}",t,{4003},One Piece
Rob Lucci,"{`"CP ?9`"}",t,{4003},One Piece
Rob Lucci,"{`"Cipher Pol( Number)? 9`"}",t,{4003},One Piece
Diamante,"{`"One ?Piece`"}",f,{4004},One Piece
Diamante,"{`"Straw ?Hats?`"}",f,{4004},One Piece
Diamante,{Donquixote},f,{4004},One Piece
Doflamingo,"{`"One ?Piece`"}",t,{4005},One Piece
Doflamingo,"{`"Straw ?Hats?`"}",t,{4005},One Piece
Doflamingo,{Donquixote},t,{4005},One Piece
Gladius,"{`"One ?Piece`"}",f,{4006},One Piece
Gladius,"{`"Straw ?Hats?`"}",f,{4006},One Piece
Gladius,{Donquixote},f,{4006},One Piece
Lao G,"{`"One ?Piece`"}",t,{4007},One Piece
Lao G,"{`"Straw ?Hats?`"}",t,{4007},One Piece
Lao G,{Donquixote},t,{4007},One Piece
Machvise,"{`"One ?Piece`"}",t,{4008},One Piece
Machvise,"{`"Straw ?Hats?`"}",t,{4008},One Piece
Machvise,{Donquixote},t,{4008},One Piece
Monet,"{`"One ?Piece`"}",f,{4009},One Piece
Monet,"{`"Straw ?Hats?`"}",f,{4009},One Piece
Monet,{Donquixote},f,{4009},One Piece
Pica,"{`"One ?Piece`"}",f,{4010},One Piece
Pica,"{`"Straw ?Hats?`"}",f,{4010},One Piece
Pica,{Donquixote},f,{4010},One Piece
Pica,{Luffy},f,{4010},One Piece
Pica,{Zoro},f,{4010},One Piece
Señor Pink,"{`"One ?Piece`"}",f,{4011},One Piece
Señor Pink,"{`"Straw ?Hats?`"}",f,{4011},One Piece
Señor Pink,{Donquixote},f,{4011},One Piece
Señor Pink,{Luffy},f,{4011},One Piece
Señor Pink,{Zoro},f,{4011},One Piece
Trebol,"{`"One ?Piece`"}",t,{4012},One Piece
Trebol,"{`"Straw ?Hats?`"}",t,{4012},One Piece
Trebol,{Donquixote},t,{4012},One Piece
Trebol,{Luffy},t,{4012},One Piece
Trebol,{Zoro},t,{4012},One Piece
Vergo,"{`"One ?Piece`"}",t,{4013},One Piece
Vergo,"{`"Straw ?Hats?`"}",t,{4013},One Piece
Vergo,{Donquixote},t,{4013},One Piece
Vergo,{Luffy},t,{4013},One Piece
Vergo,{Zoro},t,{4013},One Piece
Akainu,"{`"One ?Piece`"}",t,{4014},One Piece
Akainu,"{`"Straw ?Hats?`"}",t,{4014},One Piece
Akainu,{Donquixote},t,{4014},One Piece
Akainu,{Luffy},t,{4014},One Piece
Akainu,{Zoro},t,{4014},One Piece
Sakazuki,"{`"One ?Piece`"}",t,{4014},One Piece
Sakazuki,"{`"Straw ?Hats?`"}",t,{4014},One Piece
Sakazuki,{Donquixote},t,{4014},One Piece
Sakazuki,{Luffy},t,{4014},One Piece
Sakazuki,{Zoro},t,{4014},One Piece
Aokiji,"{`"One ?Piece`"}",t,{4015},One Piece
Aokiji,"{`"Straw ?Hats?`"}",t,{4015},One Piece
Aokiji,{Donquixote},t,{4015},One Piece
Aokiji,{Luffy},t,{4015},One Piece
Aokiji,{Zoro},t,{4015},One Piece
Axe-Hand Morgan,"{`"One ?Piece`"}",t,{4016},One Piece
